Date,Season,DayZero,DayNum,WTeamID,WTeamName,WScore,LTeamID,LTeamName,LScore,WLoc,NumOT,WFGM,WFGA,WFG%,WFGM3,WFGA3,WFG3%,WFTM,WFTA,WFT%,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFG%,LFGM3,LFGA3,LFG3%,LFTM,LFTA,LFT%,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,Round,W_rebounds,L_rebounds
2014-04-01,2014,2013-11-04,148,3390,Stanford,74,3314,North Carolina,65,H,0,29,58,50.0,9,20,45.0,7,11,63.6,6,28,14,13,5,3,12,25,60,41.7,9,22,40.9,6,9,66.7,8,24,10,13,4,2,17,,34,32
2014-04-06,2014,2013-11-04,153,3163,Connecticut,75,3390,Stanford,56,N,0,27,54,50.0,4,15,26.7,17,24,70.8,10,25,15,8,10,5,10,21,55,38.2,6,25,24.0,8,10,80.0,10,23,14,13,5,2,16,,35,33
2014-04-06,2014,2013-11-04,153,3323,Notre Dame,87,3268,Maryland,61,N,0,32,63,50.8,3,10,30.0,20,28,71.4,19,31,15,16,5,2,16,22,54,40.7,3,12,25.0,14,20,70.0,4,17,16,13,11,3,22,,50,21
2014-04-08,2014,2013-11-04,155,3163,Connecticut,79,3323,Notre Dame,58,N,0,34,73,46.6,4,19,21.1,7,15,46.7,22,32,25,15,5,6,12,22,62,35.5,6,19,31.6,8,10,80.0,9,22,15,13,7,4,14,,54,31
2015-03-20,2015,2014-11-03,137,3116,Arkansas,57,3321,Northwestern,55,N,0,21,66,31.8,4,17,23.5,11,19,57.9,20,22,18,10,10,4,11,22,49,44.9,4,11,36.4,7,8,87.5,6,31,18,19,6,4,17,Round 1 (64 teams),42,37
2015-03-20,2015,2014-11-03,137,3124,Baylor,77,3322,Northwestern LA,36,N,0,30,61,49.2,2,7,28.6,15,20,75.0,14,39,23,5,5,8,5,14,59,23.7,6,33,18.2,2,2,100.0,6,20,12,8,2,1,11,Round 1 (64 teams),53,26
2015-03-20,2015,2014-11-03,137,3143,California,78,3455,Wichita St,66,N,0,28,54,51.9,5,15,33.3,17,25,68.0,9,29,17,15,5,1,15,24,59,40.7,6,19,31.6,12,15,80.0,6,21,9,13,6,0,14,Round 1 (64 teams),38,27
2015-03-20,2015,2014-11-03,137,3173,Dayton,78,3235,Iowa St,66,N,0,28,58,48.3,5,14,35.7,17,26,65.4,7,29,10,7,7,6,20,23,60,38.3,7,28,25.0,13,18,72.2,7,28,12,12,3,1,20,Round 1 (64 teams),36,35
2015-03-20,2015,2014-11-03,137,3177,DePaul,79,3278,Minnesota,72,N,0,29,72,40.3,8,34,23.5,13,15,86.7,13,17,20,11,14,2,16,26,52,50.0,5,15,33.3,15,19,78.9,12,32,15,28,9,2,15,Round 1 (64 teams),30,44
2015-03-20,2015,2014-11-03,137,3181,Duke,54,3107,SUNY Albany,52,N,0,20,45,44.4,7,12,58.3,7,15,46.7,13,34,13,27,8,11,13,19,63,30.2,4,15,26.7,10,14,71.4,14,17,14,14,16,1,17,Round 1 (64 teams),47,31
2015-03-20,2015,2014-11-03,137,3211,Gonzaga,82,3203,G Washington,69,N,0,22,52,42.3,9,18,50.0,29,34,85.3,10,29,16,17,10,7,25,22,75,29.3,5,19,26.3,20,32,62.5,29,22,14,19,10,5,24,Round 1 (64 teams),39,51
2015-03-20,2015,2014-11-03,137,3234,Iowa,75,3110,American Univ,67,N,0,25,51,49.0,9,16,56.2,16,18,88.9,5,21,14,9,6,2,10,24,55,43.6,12,28,42.9,7,8,87.5,10,22,18,14,7,4,15,Round 1 (64 teams),26,32
2015-03-20,2015,2014-11-03,137,3246,Kentucky,97,3398,Tennessee St,52,N,0,29,59,49.2,8,19,42.1,31,42,73.8,16,36,17,17,18,7,19,18,69,26.1,7,24,29.2,9,13,69.2,15,19,12,26,9,1,27,Round 1 (64 teams),52,34
2015-03-20,2015,2014-11-03,137,3274,Miami FL,86,3449,Washington,80,N,0,27,61,44.3,7,12,58.3,25,40,62.5,12,34,9,4,4,3,19,28,69,40.6,10,29,34.5,14,19,73.7,10,30,17,6,2,1,23,Round 1 (64 teams),46,40
2015-03-20,2015,2014-11-03,137,3280,Mississippi St,57,3408,Tulane,47,N,0,20,56,35.7,2,11,18.2,15,21,71.4,16,27,11,16,8,8,22,13,47,27.7,5,18,27.8,16,25,64.0,13,21,10,20,10,4,20,Round 1 (64 teams),43,34
2015-03-20,2015,2014-11-03,137,3323,Notre Dame,77,3285,Montana,43,N,0,33,53,62.3,2,8,25.0,9,17,52.9,6,32,20,14,10,5,12,19,62,30.6,2,21,9.5,3,5,60.0,12,20,11,17,7,3,17,Round 1 (64 teams),38,32
2015-03-20,2015,2014-11-03,137,3333,Oregon St,74,3355,S Dakota St,62,N,0,24,54,44.4,7,19,36.8,19,26,73.1,8,30,16,12,9,9,15,26,60,43.3,4,18,22.2,6,11,54.5,8,23,11,12,6,3,22,Round 1 (64 teams),38,31
2015-03-20,2015,2014-11-03,137,3376,South Carolina,81,3366,Savannah St,48,N,0,34,53,64.2,3,11,27.3,10,15,66.7,12,21,23,15,10,5,20,17,51,33.3,2,9,22.2,12,19,63.2,14,10,4,15,8,2,17,Round 1 (64 teams),33,24
2015-03-20,2015,2014-11-03,137,3393,Syracuse,72,3304,Nebraska,69,N,0,28,69,40.6,6,21,28.6,10,21,47.6,17,25,14,8,10,4,18,25,58,43.1,7,21,33.3,12,18,66.7,13,28,15,19,3,7,20,Round 1 (64 teams),42,41
2015-03-20,2015,2014-11-03,137,3400,Texas,66,3443,WKU,64,N,0,28,59,47.5,1,13,7.7,9,13,69.2,16,33,15,19,2,3,15,21,64,32.8,12,33,36.4,10,15,66.7,9,19,13,9,6,3,13,Round 1 (64 teams),49,28
2015-03-21,2015,2014-11-03,138,3113,Arizona St,74,3325,Ohio,55,N,0,25,45,55.6,8,16,50.0,16,25,64.0,8,23,19,17,13,6,19,19,51,37.3,4,16,25.0,13,21,61.9,14,17,11,18,8,6,18,Round 2 (32 teams),31,31
2015-03-21,2015,2014-11-03,138,3114,Ark Little Rock,69,3401,Texas A&M,60,N,0,25,55,45.5,6,13,46.2,13,20,65.0,12,24,20,9,6,2,14,22,58,37.9,2,8,25.0,14,17,82.4,14,22,13,12,4,6,20,Round 2 (32 teams),36,36
2015-03-21,2015,2014-11-03,138,3163,Connecticut,89,3383,St Francis NY,33,N,0,40,57,70.2,5,13,38.5,4,8,50.0,10,34,26,13,6,9,8,13,60,21.7,7,28,25.0,0,0,,11,10,7,14,6,1,12,Round 2 (32 teams),44,21
2015-03-21,2015,2014-11-03,138,3195,FGCU,75,3329,Oklahoma St,67,N,0,28,62,45.2,11,32,34.4,8,14,57.1,5,27,13,7,6,2,14,23,62,37.1,8,15,53.3,13,14,92.9,12,32,10,14,3,2,11,Round 2 (32 teams),32,44
2015-03-21,2015,2014-11-03,138,3199,Florida St,91,3106,Alabama St,49,N,0,31,59,52.5,4,9,44.4,25,29,86.2,12,25,22,15,18,5,9,18,56,32.1,7,18,38.9,6,9,66.7,14,17,9,32,7,3,22,Round 2 (32 teams),37,31
2015-03-21,2015,2014-11-03,138,3257,Louisville,86,3140,BYU,53,N,0,28,61,45.9,3,15,20.0,27,34,79.4,12,21,19,12,24,6,19,21,48,43.8,1,11,9.1,10,14,71.4,7,23,10,30,4,2,23,Round 2 (32 teams),33,30
2015-03-21,2015,2014-11-03,138,3268,Maryland,75,3308,New Mexico St,57,N,0,26,53,49.1,5,17,29.4,18,21,85.7,13,32,16,20,7,3,7,22,58,37.9,5,21,23.8,8,9,88.9,4,16,9,11,13,4,18,Round 2 (32 teams),45,20
2015-03-21,2015,2014-11-03,138,3314,North Carolina,71,3251,Liberty,65,N,0,28,57,49.1,4,9,44.4,11,20,55.0,9,26,18,15,10,7,20,24,69,34.8,3,18,16.7,14,23,60.9,24,28,8,16,7,0,20,Round 2 (32 teams),35,52
2015-03-21,2015,2014-11-03,138,3326,Ohio St,90,3241,James Madison,80,N,0,30,62,48.4,4,16,25.0,26,34,76.5,6,35,16,13,9,7,17,30,79,38.0,11,29,37.9,9,10,90.0,13,31,19,15,6,4,23,Round 2 (32 teams),41,44
2015-03-21,2015,2014-11-03,138,3328,Oklahoma,111,3346,Quinnipiac,84,N,0,40,72,55.6,13,29,44.8,18,24,75.0,15,33,27,13,5,2,25,23,66,34.8,12,29,41.4,26,33,78.8,13,19,11,11,7,1,21,Round 2 (32 teams),48,32
2015-03-21,2015,2014-11-03,138,3338,Pittsburgh,51,3151,Chattanooga,40,N,0,19,43,44.2,1,9,11.1,12,15,80.0,5,31,12,14,5,6,11,17,65,26.2,4,23,17.4,2,3,66.7,18,19,6,10,4,3,11,Round 2 (32 teams),36,37
2015-03-21,2015,2014-11-03,138,3343,Princeton,80,3453,WI Green Bay,70,N,0,25,55,45.5,9,16,56.2,21,26,80.8,17,32,18,19,3,2,12,27,66,40.9,8,27,29.6,8,10,80.0,8,14,17,7,8,2,21,Round 2 (32 teams),49,22
2015-03-21,2015,2014-11-03,138,3353,Rutgers,79,3371,Seton Hall,66,N,0,26,55,47.3,7,13,53.8,20,29,69.0,12,33,15,20,6,4,23,23,64,35.9,8,23,34.8,12,23,52.2,14,19,15,15,8,3,24,Round 2 (32 teams),45,33
2015-03-21,2015,2014-11-03,138,3378,South Florida,73,3261,LSU,64,N,0,24,65,36.9,3,17,17.6,22,29,75.9,19,26,13,13,9,7,13,26,67,38.8,3,13,23.1,9,12,75.0,16,26,10,16,10,5,21,Round 2 (32 teams),45,42
2015-03-21,2015,2014-11-03,138,3390,Stanford,73,3169,CS Northridge,60,N,0,25,49,51.0,4,11,36.4,19,25,76.0,6,30,11,14,5,6,9,25,69,36.2,6,24,25.0,4,5,80.0,14,19,6,12,8,3,19,Round 2 (32 teams),36,33
2015-03-21,2015,2014-11-03,138,3397,Tennessee,72,3129,Boise St,61,N,0,26,62,41.9,5,13,38.5,15,21,71.4,18,28,17,13,8,3,14,23,57,40.4,9,25,36.0,6,7,85.7,7,21,13,13,7,3,16,Round 2 (32 teams),46,28
2015-03-22,2015,2014-11-03,139,3124,Baylor,73,3116,Arkansas,44,N,0,24,49,49.0,4,10,40.0,21,28,75.0,13,32,22,16,8,11,18,15,61,24.6,2,16,12.5,12,19,63.2,17,15,11,9,10,1,20,Round 2 (32 teams),45,32
2015-03-22,2015,2014-11-03,139,3173,Dayton,99,3246,Kentucky,94,N,0,30,53,56.6,11,18,61.1,28,31,90.3,5,37,16,24,1,9,31,33,76,43.4,4,13,30.8,24,38,63.2,15,19,12,5,11,4,25,Round 2 (32 teams),42,34
2015-03-22,2015,2014-11-03,139,3181,Duke,64,3280,Mississippi St,56,N,0,24,46,52.2,4,11,36.4,12,27,44.4,12,30,16,17,5,7,16,18,59,30.5,10,31,32.3,10,13,76.9,12,19,11,11,5,9,24,Round 2 (32 teams),42,31
2015-03-22,2015,2014-11-03,139,3211,Gonzaga,76,3333,Oregon St,64,N,0,29,58,50.0,2,9,22.2,16,21,76.2,15,22,10,13,11,2,14,21,51,41.2,9,27,33.3,13,20,65.0,11,19,13,18,8,4,19,Round 2 (32 teams),37,30
2015-03-22,2015,2014-11-03,139,3234,Iowa,88,3274,Miami FL,70,N,0,30,57,52.6,5,9,55.6,23,33,69.7,12,32,17,14,6,3,14,29,73,39.7,5,21,23.8,7,11,63.6,14,21,10,14,8,3,24,Round 2 (32 teams),44,35
2015-03-22,2015,2014-11-03,139,3323,Notre Dame,79,3177,DePaul,67,N,0,29,64,45.3,7,15,46.7,14,18,77.8,15,36,19,18,8,6,10,25,70,35.7,10,34,29.4,7,9,77.8,10,22,15,12,6,2,17,Round 2 (32 teams),51,32
2015-03-22,2015,2014-11-03,139,3376,South Carolina,97,3393,Syracuse,68,N,0,32,58,55.2,8,19,42.1,25,31,80.6,9,31,20,12,5,4,19,21,63,33.3,8,26,30.8,18,23,78.3,13,22,8,13,3,4,24,Round 2 (32 teams),40,35
2015-03-22,2015,2014-11-03,139,3400,Texas,73,3143,California,70,N,0,28,59,47.5,1,8,12.5,16,22,72.7,9,26,15,14,9,3,18,24,60,40.0,11,25,44.0,11,16,68.8,12,22,16,20,6,1,17,Round 2 (32 teams),35,34
2015-03-23,2015,2014-11-03,140,3113,Arizona St,57,3114,Ark Little Rock,54,N,0,21,56,37.5,2,10,20.0,13,15,86.7,18,23,16,17,4,2,9,25,60,41.7,1,9,11.1,3,4,75.0,13,19,12,15,11,2,18,,41,32
2015-03-23,2015,2014-11-03,140,3163,Connecticut,91,3353,Rutgers,55,N,0,32,66,48.5,11,24,45.8,16,22,72.7,16,37,23,16,9,5,10,25,73,34.2,1,9,11.1,4,6,66.7,11,19,7,14,5,2,17,,53,30
2015-03-23,2015,2014-11-03,140,3199,Florida St,65,3195,FGCU,47,N,0,25,54,46.3,5,18,27.8,10,14,71.4,11,35,12,17,4,2,14,17,55,30.9,7,25,28.0,6,9,66.7,4,19,11,11,7,4,12,,46,23
2015-03-23,2015,2014-11-03,140,3257,Louisville,60,3378,South Florida,52,N,0,22,66,33.3,4,11,36.4,12,14,85.7,20,25,13,11,8,7,17,17,48,35.4,7,17,41.2,11,13,84.6,7,25,9,16,5,8,15,,45,32
2015-03-23,2015,2014-11-03,140,3268,Maryland,85,3343,Princeton,70,N,0,31,58,53.4,12,20,60.0,11,15,73.3,11,24,14,12,2,2,11,29,63,46.0,4,17,23.5,8,10,80.0,11,18,11,9,9,2,13,,35,29
2015-03-23,2015,2014-11-03,140,3314,North Carolina,86,3326,Ohio St,84,N,0,34,73,46.6,8,17,47.1,10,16,62.5,13,32,19,16,6,4,19,32,69,46.4,5,20,25.0,15,16,93.8,6,28,14,12,11,1,16,,45,34
2015-03-23,2015,2014-11-03,140,3390,Stanford,86,3328,Oklahoma,76,N,0,24,46,52.2,8,17,47.1,30,38,78.9,8,31,10,20,5,7,21,28,72,38.9,6,23,26.1,14,19,73.7,16,20,11,13,9,1,28,,39,36
2015-03-23,2015,2014-11-03,140,3397,Tennessee,77,3338,Pittsburgh,67,N,0,27,67,40.3,5,13,38.5,18,24,75.0,21,25,17,13,5,3,13,25,58,43.1,4,13,30.8,13,19,68.4,9,20,8,12,8,6,19,,46,29
2015-03-27,2015,2014-11-03,144,3124,Baylor,81,3234,Iowa,66,N,0,31,66,47.0,3,10,30.0,16,18,88.9,14,31,22,8,3,5,9,28,69,40.6,7,23,30.4,3,7,42.9,12,23,15,9,4,6,17,Sweet Sixteen,45,35
2015-03-27,2015,2014-11-03,144,3199,Florida St,66,3113,Arizona St,65,N,0,28,57,49.1,3,6,50.0,7,12,58.3,12,18,10,20,11,3,18,21,43,48.8,5,12,41.7,18,22,81.8,6,20,12,23,11,2,15,Sweet Sixteen,30,26
2015-03-27,2015,2014-11-03,144,3323,Notre Dame,81,3390,Stanford,60,N,0,32,65,49.2,4,9,44.4,13,13,100.0,11,28,11,9,9,4,12,23,65,35.4,5,15,33.3,9,13,69.2,17,22,10,14,6,4,11,Sweet Sixteen,39,39
2015-03-27,2015,2014-11-03,144,3376,South Carolina,67,3314,North Carolina,65,N,0,20,46,43.5,7,16,43.8,20,28,71.4,8,29,14,15,4,5,17,23,62,37.1,4,13,30.8,15,20,75.0,13,23,9,9,8,4,22,Sweet Sixteen,37,36
2015-03-28,2015,2014-11-03,145,3163,Connecticut,105,3400,Texas,54,N,0,39,70,55.7,13,31,41.9,14,15,93.3,14,28,22,6,13,10,14,22,64,34.4,3,13,23.1,7,10,70.0,17,18,13,18,2,5,14,Elite Eight,42,35
2015-03-28,2015,2014-11-03,145,3173,Dayton,82,3257,Louisville,66,N,0,27,53,50.9,2,10,20.0,26,30,86.7,10,31,8,19,5,7,19,23,73,31.5,1,15,6.7,19,23,82.6,22,17,11,11,10,2,24,Elite Eight,41,39
2015-03-28,2015,2014-11-03,145,3268,Maryland,65,3181,Duke,55,N,0,23,52,44.2,8,19,42.1,11,13,84.6,11,22,17,13,4,2,10,21,50,42.0,3,9,33.3,10,10,100.0,6,18,8,14,8,1,15,Elite Eight,33,24
2015-03-28,2015,2014-11-03,145,3397,Tennessee,73,3211,Gonzaga,69,N,1,23,71,32.4,6,19,31.6,21,22,95.5,21,22,8,11,5,3,18,28,61,45.9,4,9,44.4,9,13,69.2,15,28,14,17,5,7,21,Elite Eight,43,43
2015-03-29,2015,2014-11-03,146,3323,Notre Dame,77,3124,Baylor,68,N,0,30,63,47.6,5,7,71.4,12,24,50.0,16,27,16,11,6,7,12,29,69,42.0,3,9,33.3,7,9,77.8,14,24,19,11,8,1,18,Elite Eight,43,38
2015-03-29,2015,2014-11-03,146,3376,South Carolina,80,3199,Florida St,74,N,0,30,49,61.2,2,5,40.0,18,27,66.7,7,21,14,12,6,5,18,25,59,42.4,8,16,50.0,16,21,76.2,16,17,13,12,4,1,26,Elite Eight,28,33
2015-03-30,2015,2014-11-03,147,3163,Connecticut,91,3173,Dayton,70,N,0,34,69,49.3,9,20,45.0,14,19,73.7,18,23,13,10,7,5,10,28,62,45.2,10,19,52.6,4,5,80.0,10,21,12,16,4,5,16,,41,31
2015-03-30,2015,2014-11-03,147,3268,Maryland,58,3397,Tennessee,48,N,0,21,53,39.6,5,12,41.7,11,13,84.6,11,30,11,13,3,5,10,22,68,32.4,4,22,18.2,0,1,0.0,17,23,9,11,8,4,16,,41,40
2015-04-05,2015,2014-11-03,153,3163,Connecticut,81,3268,Maryland,58,N,0,29,54,53.7,8,22,36.4,15,18,83.3,10,25,17,9,5,7,13,24,59,40.7,5,19,26.3,5,6,83.3,11,17,13,13,4,1,17,,35,28
2015-04-05,2015,2014-11-03,153,3323,Notre Dame,66,3376,South Carolina,65,N,0,26,64,40.6,2,5,40.0,12,14,85.7,10,27,16,10,7,6,17,28,65,43.1,2,12,16.7,7,16,43.8,16,29,13,13,7,6,13,,37,45
2015-04-07,2015,2014-11-03,155,3163,Connecticut,63,3323,Notre Dame,53,N,0,25,61,41.0,8,23,34.8,5,7,71.4,11,23,13,12,10,6,10,21,63,33.3,3,11,27.3,8,8,100.0,19,26,11,17,5,4,9,,34,45
2016-03-18,2016,2015-11-02,137,3107,SUNY Albany,61,3196,Florida,59,A,0,25,50,50.0,1,4,25.0,10,16,62.5,6,22,12,20,11,2,20,19,54,35.2,3,19,15.8,18,25,72.0,18,21,11,25,10,3,19,Round 1 (64 teams),28,39
2016-03-18,2016,2015-11-02,137,3113,Arizona St,74,3308,New Mexico St,52,H,0,30,57,52.6,7,15,46.7,7,10,70.0,10,24,18,18,13,4,18,19,56,33.9,4,20,20.0,10,14,71.4,14,18,5,21,10,3,18,Round 1 (64 teams),34,32
2016-03-18,2016,2015-11-02,137,3120,Auburn,68,3385,St John's,57,N,0,27,58,46.6,3,12,25.0,11,22,50.0,15,19,17,17,13,4,17,22,46,47.8,5,10,50.0,8,13,61.5,7,21,11,25,4,0,19,Round 1 (64 teams),34,28
2016-03-18,2016,2015-11-02,137,3124,Baylor,89,3225,Idaho,59,H,0,37,74,50.0,9,22,40.9,6,9,66.7,18,36,27,12,4,9,8,24,72,33.3,9,43,20.9,2,5,40.0,13,18,14,9,5,1,9,Round 1 (64 teams),54,31
2016-03-18,2016,2015-11-02,137,3177,DePaul,97,3241,James Madison,67,N,0,37,69,53.6,11,21,52.4,12,20,60.0,15,40,24,12,5,2,19,22,72,30.6,4,17,23.5,19,28,67.9,16,23,7,7,5,6,19,Round 1 (64 teams),55,39
2016-03-18,2016,2015-11-02,137,3243,Kansas St,56,3203,G Washington,51,N,0,21,55,38.2,4,16,25.0,10,21,47.6,9,24,18,15,7,10,23,15,58,25.9,0,10,0.0,21,27,77.8,19,31,12,21,4,11,20,Round 1 (64 teams),33,50
2016-03-18,2016,2015-11-02,137,3257,Louisville,87,3146,Cent Arkansas,60,H,0,34,62,54.8,3,10,30.0,16,21,76.2,11,30,22,10,7,6,14,23,70,32.9,7,20,35.0,7,10,70.0,18,20,14,11,3,1,17,Round 1 (64 teams),41,38
2016-03-18,2016,2015-11-02,137,3277,Michigan St,74,3125,Belmont,60,N,0,31,66,47.0,5,13,38.5,7,10,70.0,12,27,10,10,5,3,15,22,56,39.3,6,18,33.3,10,14,71.4,7,25,12,9,4,2,12,Round 1 (64 teams),39,32
2016-03-18,2016,2015-11-02,137,3280,Mississippi St,60,3151,Chattanooga,50,H,0,21,63,33.3,3,12,25.0,15,20,75.0,24,20,10,17,6,4,19,20,51,39.2,2,13,15.4,8,9,88.9,8,21,9,19,6,2,18,Round 1 (64 teams),44,29
2016-03-18,2016,2015-11-02,137,3326,Ohio St,88,3138,Buffalo,69,H,0,33,63,52.4,8,17,47.1,14,26,53.8,9,36,19,15,6,10,19,22,74,29.7,9,28,32.1,16,22,72.7,19,28,11,16,4,2,24,Round 1 (64 teams),45,47
2016-03-18,2016,2015-11-02,137,3333,Oregon St,73,3407,Troy,31,H,0,29,69,42.0,5,23,21.7,10,16,62.5,14,51,24,18,11,8,5,12,74,16.2,3,22,13.6,4,9,44.4,12,30,6,14,7,5,18,Round 1 (64 teams),65,42
2016-03-18,2016,2015-11-02,137,3376,South Carolina,77,3239,Jacksonville,41,H,0,29,64,45.3,3,15,20.0,16,24,66.7,14,30,13,10,14,4,10,14,50,28.0,4,12,33.3,9,9,100.0,5,25,6,21,4,5,23,Round 1 (64 teams),44,30
2016-03-18,2016,2015-11-02,137,3382,St Bonaventure,65,3329,Oklahoma St,54,N,0,23,46,50.0,6,16,37.5,13,18,72.2,5,28,12,18,10,2,23,15,44,34.1,6,15,40.0,18,29,62.1,6,22,12,17,6,4,18,Round 1 (64 teams),33,28
2016-03-18,2016,2015-11-02,137,3393,Syracuse,73,3119,Army,56,H,0,25,70,35.7,6,30,20.0,17,22,77.3,23,23,9,14,12,6,22,20,55,36.4,6,22,27.3,10,18,55.6,16,23,15,23,11,4,23,Round 1 (64 teams),46,39
2016-03-18,2016,2015-11-02,137,3397,Tennessee,59,3453,WI Green Bay,53,N,0,21,55,38.2,3,12,25.0,14,19,73.7,10,28,13,10,4,3,16,20,60,33.3,3,17,17.6,10,12,83.3,14,26,6,11,7,1,18,Round 1 (64 teams),38,40
2016-03-18,2016,2015-11-02,137,3452,West Virginia,74,3343,Princeton,65,N,0,24,61,39.3,6,22,27.3,20,25,80.0,11,27,14,9,9,8,15,26,61,42.6,5,18,27.8,8,11,72.7,9,28,11,13,3,5,23,Round 1 (64 teams),38,37
2016-03-19,2016,2015-11-02,138,3163,Connecticut,101,3352,Robert Morris,49,H,0,33,59,55.9,10,18,55.6,25,27,92.6,11,23,20,12,21,5,9,18,47,38.3,9,20,45.0,4,6,66.7,7,16,10,29,5,2,20,Round 2 (32 teams),34,23
2016-03-19,2016,2015-11-02,138,3182,Duquesne,97,3371,Seton Hall,76,N,0,34,70,48.6,9,21,42.9,20,23,87.0,14,29,19,15,10,3,12,29,72,40.3,11,32,34.4,7,8,87.5,14,23,13,19,10,6,19,Round 2 (32 teams),43,37
2016-03-19,2016,2015-11-02,138,3199,Florida St,72,3292,MTSU,55,N,0,27,55,49.1,5,10,50.0,13,19,68.4,14,27,15,21,11,3,18,22,53,41.5,2,12,16.7,9,12,75.0,6,16,16,17,8,2,18,Round 2 (32 teams),41,22
2016-03-19,2016,2015-11-02,138,3231,Indiana,62,3208,Georgia,58,N,0,21,53,39.6,4,14,28.6,16,26,61.5,8,29,10,14,6,3,12,25,64,39.1,7,24,29.2,1,5,20.0,11,29,20,17,3,7,21,Round 2 (32 teams),37,40
2016-03-19,2016,2015-11-02,138,3246,Kentucky,85,3421,UNC Asheville,31,H,0,33,66,50.0,8,16,50.0,11,14,78.6,15,35,17,10,8,7,11,13,63,20.6,3,25,12.0,2,5,40.0,14,17,4,15,4,3,17,Round 2 (32 teams),50,31
2016-03-19,2016,2015-11-02,138,3268,Maryland,74,3233,Iona,58,H,0,28,48,58.3,3,6,50.0,15,19,78.9,10,32,17,19,9,1,14,21,65,32.3,10,30,33.3,6,7,85.7,13,12,12,11,9,1,17,Round 2 (32 teams),42,25
2016-03-19,2016,2015-11-02,138,3281,Missouri,78,3140,BYU,69,N,0,25,44,56.8,5,15,33.3,23,28,82.1,5,25,15,19,6,0,23,25,53,47.2,4,17,23.5,15,18,83.3,4,16,6,14,8,2,30,Round 2 (32 teams),30,20
2016-03-19,2016,2015-11-02,138,3323,Notre Dame,95,3299,NC A&T,61,H,0,34,58,58.6,6,12,50.0,21,29,72.4,11,35,29,21,9,4,21,22,67,32.8,7,23,30.4,10,23,43.5,16,16,13,19,14,0,24,Round 2 (32 teams),46,32
2016-03-19,2016,2015-11-02,138,3328,Oklahoma,61,3345,Purdue,45,N,0,22,51,43.1,6,16,37.5,11,14,78.6,6,33,11,16,6,13,13,18,64,28.1,4,11,36.4,5,13,38.5,16,23,11,13,5,3,13,Round 2 (32 teams),39,39
2016-03-19,2016,2015-11-02,138,3355,S Dakota St,74,3274,Miami FL,71,N,0,25,58,43.1,8,18,44.4,16,27,59.3,14,36,12,22,7,3,17,28,76,36.8,6,21,28.6,9,16,56.2,17,22,13,10,14,6,22,Round 2 (32 teams),50,39
2016-03-19,2016,2015-11-02,138,3378,South Florida,48,3161,Colorado St,45,N,0,18,60,30.0,3,18,16.7,9,14,64.3,14,26,8,7,5,1,10,19,53,35.8,6,19,31.6,1,2,50.0,7,30,11,13,4,3,17,Round 2 (32 teams),40,37
2016-03-19,2016,2015-11-02,138,3390,Stanford,85,3362,San Francisco,58,H,0,31,60,51.7,8,19,42.1,15,19,78.9,14,35,20,17,4,7,21,20,61,32.8,2,14,14.3,16,24,66.7,7,15,10,10,5,3,24,Round 2 (32 teams),49,22
2016-03-19,2016,2015-11-02,138,3400,Texas,86,3106,Alabama St,42,H,0,32,69,46.4,6,19,31.6,16,20,80.0,16,34,13,11,11,7,14,12,54,22.2,6,17,35.3,12,16,75.0,9,20,9,17,3,2,22,Round 2 (32 teams),50,29
2016-03-19,2016,2015-11-02,138,3401,Texas A&M,74,3283,Missouri St,65,H,0,29,63,46.0,3,5,60.0,13,19,68.4,18,37,11,24,2,7,18,24,71,33.8,6,19,31.6,11,20,55.0,15,20,10,12,14,2,18,Round 2 (32 teams),55,35
2016-03-19,2016,2015-11-02,138,3417,UCLA,66,3218,Hawaii,50,H,0,26,59,44.1,3,8,37.5,11,16,68.8,11,31,15,18,8,8,25,12,60,20.0,4,23,17.4,22,30,73.3,20,25,11,17,6,4,19,Round 2 (32 teams),42,45
2016-03-19,2016,2015-11-02,138,3449,Washington,65,3335,Penn,53,N,0,25,66,37.9,7,25,28.0,8,14,57.1,13,27,16,6,11,3,10,20,55,36.4,7,23,30.4,6,8,75.0,8,30,14,17,2,6,11,Round 2 (32 teams),40,38
2016-03-20,2016,2015-11-02,139,3124,Baylor,84,3120,Auburn,52,H,0,30,64,46.9,6,20,30.0,18,21,85.7,13,35,25,13,12,11,13,20,68,29.4,3,19,15.8,9,12,75.0,14,22,12,15,5,1,20,Round 2 (32 teams),48,36
2016-03-20,2016,2015-11-02,139,3177,DePaul,73,3257,Louisville,72,A,0,25,53,47.2,8,18,44.4,15,23,65.2,8,21,14,9,2,2,18,29,61,47.5,7,18,38.9,7,12,58.3,13,24,14,11,6,1,22,Round 2 (32 teams),29,37
2016-03-20,2016,2015-11-02,139,3280,Mississippi St,74,3277,Michigan St,72,A,0,23,60,38.3,7,21,33.3,21,28,75.0,16,21,12,16,10,4,25,21,47,44.7,6,11,54.5,24,31,77.4,9,24,11,21,8,2,26,Round 2 (32 teams),37,33
2016-03-20,2016,2015-11-02,139,3326,Ohio St,88,3452,West Virginia,81,H,0,26,70,37.1,10,19,52.6,26,33,78.8,13,24,9,9,10,5,11,31,65,47.7,9,22,40.9,10,13,76.9,13,33,13,27,1,11,22,Round 2 (32 teams),37,46
