Date,Season,DayZero,DayNum,WTeamID,WTeamName,WScore,LTeamID,LTeamName,LScore,WLoc,NumOT,WFGM,WFGA,WFG%,WFGM3,WFGA3,WFG3%,WFTM,WFTA,WFT%,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFG%,LFGM3,LFGA3,LFG3%,LFTM,LFTA,LFT%,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,Round,W_rebounds,L_rebounds
2018-04-02,2018,2017-10-30,154,1437,Villanova,79,1276,Michigan,62,N,0,27,57,47.4,10,27,37.0,15,20,75.0,12,26,7,12,5,3,18,24,55,43.6,3,23,13.0,11,18,61.1,6,21,6,10,6,1,20,Championship,38,27
2019-03-19,2019,2018-11-05,134,1125,Belmont,81,1396,Temple,70,N,0,28,53,52.8,9,23,39.1,16,21,76.2,3,30,15,11,6,4,12,28,71,39.4,7,22,31.8,7,13,53.8,15,24,13,11,7,1,22,Play-In,33,39
2019-03-19,2019,2018-11-05,134,1192,F Dickinson,82,1341,Prairie View,76,N,0,30,55,54.5,9,21,42.9,13,19,68.4,13,27,12,17,1,8,10,28,64,43.8,15,28,53.6,5,7,71.4,10,17,17,12,9,1,19,Play-In,40,27
2019-03-20,2019,2018-11-05,135,1113,Arizona St,74,1385,St John's,65,N,0,22,49,44.9,5,12,41.7,25,33,75.8,6,36,12,21,5,2,18,22,69,31.9,8,31,25.8,13,23,56.5,16,27,9,16,11,1,22,Play-In,42,43
2019-03-20,2019,2018-11-05,135,1295,N Dakota St,78,1300,NC Central,74,N,0,25,52,48.1,9,20,45.0,19,24,79.2,8,21,12,6,0,3,14,24,57,42.1,9,21,42.9,17,21,81.0,15,23,17,9,0,2,20,Play-In,29,38
2019-03-21,2019,2018-11-05,136,1120,Auburn,78,1308,New Mexico St,77,N,0,26,57,45.6,12,31,38.7,14,21,66.7,6,18,13,10,9,2,24,25,51,49.0,7,25,28.0,20,27,74.1,11,28,14,16,6,2,19,Round 1 (64 teams),24,39
2019-03-21,2019,2018-11-05,136,1124,Baylor,78,1393,Syracuse,69,N,0,28,52,53.8,16,34,47.1,6,9,66.7,9,22,20,12,7,4,17,21,51,41.2,12,29,41.4,15,18,83.3,11,17,12,13,5,4,14,Round 1 (64 teams),31,28
2019-03-21,2019,2018-11-05,136,1196,Florida,70,1305,Nevada,61,N,0,24,53,45.3,5,18,27.8,17,22,77.3,10,21,10,11,8,5,19,19,55,34.5,5,24,20.8,18,25,72.0,19,21,4,14,7,5,21,Round 1 (64 teams),31,40
2019-03-21,2019,2018-11-05,136,1199,Florida St,76,1436,Vermont,69,N,0,21,55,38.2,3,12,25.0,31,37,83.8,12,27,6,7,9,4,18,23,53,43.4,16,32,50.0,7,13,53.8,7,26,9,16,2,3,27,Round 1 (64 teams),39,33
2019-03-21,2019,2018-11-05,136,1211,Gonzaga,87,1192,F Dickinson,49,N,0,34,64,53.1,9,21,42.9,10,16,62.5,15,32,22,11,9,6,20,15,50,30.0,6,21,28.6,13,23,56.5,10,20,8,17,7,4,14,Round 1 (64 teams),47,30
2019-03-21,2019,2018-11-05,136,1242,Kansas,87,1318,Northeastern,53,N,0,34,61,55.7,8,22,36.4,11,12,91.7,10,35,12,12,6,4,19,16,57,28.1,6,28,21.4,15,20,75.0,9,18,7,10,8,3,12,Round 1 (64 teams),45,27
2019-03-21,2019,2018-11-05,136,1246,Kentucky,79,1101,Abilene Chr,44,N,0,30,56,53.6,4,14,28.6,15,19,78.9,14,30,10,12,5,1,18,17,53,32.1,5,23,21.7,5,10,50.0,3,14,9,10,9,3,16,Round 1 (64 teams),44,17
2019-03-21,2019,2018-11-05,136,1261,LSU,79,1463,Yale,74,N,0,28,61,45.9,4,17,23.5,19,28,67.9,12,34,12,11,7,6,11,27,72,37.5,8,37,21.6,12,15,80.0,12,26,8,9,5,5,16,Round 1 (64 teams),46,38
2019-03-21,2019,2018-11-05,136,1268,Maryland,79,1125,Belmont,77,N,0,30,69,43.5,6,22,27.3,13,20,65.0,15,26,12,5,3,4,18,27,65,41.5,9,28,32.1,14,20,70.0,10,27,14,5,2,4,16,Round 1 (64 teams),41,37
2019-03-21,2019,2018-11-05,136,1276,Michigan,74,1285,Montana,55,N,0,25,51,49.0,5,17,29.4,19,24,79.2,6,33,15,12,6,1,14,20,60,33.3,6,24,25.0,9,13,69.2,8,22,10,10,8,3,19,Round 1 (64 teams),39,30
2019-03-21,2019,2018-11-05,136,1277,Michigan St,76,1133,Bradley,65,N,0,23,54,42.6,5,19,26.3,25,26,96.2,8,28,9,9,3,5,18,22,52,42.3,9,21,42.9,12,18,66.7,3,23,12,10,3,3,22,Round 1 (64 teams),36,26
2019-03-21,2019,2018-11-05,136,1278,Minnesota,86,1257,Louisville,76,N,0,29,58,50.0,11,27,40.7,17,26,65.4,11,24,10,5,2,3,15,26,59,44.1,9,26,34.6,15,17,88.2,9,26,16,5,2,0,22,Round 1 (64 teams),35,35
2019-03-21,2019,2018-11-05,136,1293,Murray St,83,1266,Marquette,64,N,0,30,56,53.6,9,18,50.0,14,24,58.3,8,34,23,12,6,5,14,24,74,32.4,8,31,25.8,8,12,66.7,19,25,6,12,9,5,20,Round 1 (64 teams),42,44
2019-03-21,2019,2018-11-05,136,1345,Purdue,61,1330,Old Dominion,48,N,0,20,53,37.7,9,30,30.0,12,18,66.7,9,36,12,11,4,2,12,18,67,26.9,6,25,24.0,6,6,100.0,13,28,4,9,7,5,20,Round 1 (64 teams),45,41
2019-03-21,2019,2018-11-05,136,1437,Villanova,61,1388,St Mary's CA,57,N,0,24,49,49.0,8,20,40.0,5,9,55.6,5,24,11,7,3,3,7,23,55,41.8,8,22,36.4,3,6,50.0,10,23,9,8,3,3,13,Round 1 (64 teams),29,33
2019-03-21,2019,2018-11-05,136,1459,Wofford,84,1371,Seton Hall,68,N,0,26,54,48.1,13,28,46.4,19,23,82.6,6,20,11,9,3,4,14,25,62,40.3,9,27,33.3,9,15,60.0,11,21,12,13,4,3,19,Round 1 (64 teams),26,32
2019-03-22,2019,2018-11-05,137,1138,Buffalo,91,1113,Arizona St,74,N,0,31,60,51.7,10,27,37.0,19,26,73.1,13,29,15,15,7,1,20,26,60,43.3,3,22,13.6,19,20,95.0,6,20,12,11,9,4,22,Round 1 (64 teams),42,26
2019-03-22,2019,2018-11-05,137,1181,Duke,85,1295,N Dakota St,62,N,0,33,65,50.8,8,19,42.1,11,17,64.7,8,30,14,6,6,7,14,21,58,36.2,8,29,27.6,12,14,85.7,6,28,7,13,1,2,17,Round 1 (64 teams),38,34
2019-03-22,2019,2018-11-05,137,1222,Houston,84,1209,Georgia St,55,N,0,33,64,51.6,8,29,27.6,10,13,76.9,13,38,22,11,3,5,14,18,60,30.0,6,23,26.1,13,17,76.5,7,20,5,7,6,1,11,Round 1 (64 teams),51,27
2019-03-22,2019,2018-11-05,137,1234,Iowa,79,1153,Cincinnati,72,N,0,29,53,54.7,11,22,50.0,10,16,62.5,7,26,15,14,1,1,15,28,65,43.1,6,27,22.2,10,14,71.4,12,20,9,7,4,2,18,Round 1 (64 teams),33,32
2019-03-22,2019,2018-11-05,137,1251,Liberty,80,1280,Mississippi St,76,N,0,24,52,46.2,12,25,48.0,20,25,80.0,7,21,16,10,4,1,15,25,52,48.1,8,22,36.4,18,23,78.3,8,24,11,12,7,8,22,Round 1 (64 teams),28,32
2019-03-22,2019,2018-11-05,137,1314,North Carolina,88,1233,Iona,73,N,0,35,75,46.7,7,22,31.8,11,15,73.3,20,32,16,12,3,0,16,22,55,40.0,15,41,36.6,14,15,93.3,2,24,11,12,6,1,14,Round 1 (64 teams),52,26
2019-03-22,2019,2018-11-05,137,1326,Ohio St,62,1235,Iowa St,59,N,0,23,58,39.7,5,20,25.0,11,14,78.6,12,26,12,11,7,2,12,23,53,43.4,6,22,27.3,7,10,70.0,6,25,9,12,9,2,15,Round 1 (64 teams),38,31
2019-03-22,2019,2018-11-05,137,1328,Oklahoma,95,1279,Mississippi,72,N,0,34,59,57.6,6,13,46.2,21,26,80.8,6,25,15,4,10,2,13,29,62,46.8,11,31,35.5,3,4,75.0,8,22,16,11,1,2,24,Round 1 (64 teams),31,30
2019-03-22,2019,2018-11-05,137,1332,Oregon,72,1458,Wisconsin,54,N,0,28,51,54.9,7,15,46.7,9,11,81.8,6,28,12,12,6,5,14,20,60,33.3,6,30,20.0,8,13,61.5,16,19,9,13,8,1,15,Round 1 (64 teams),34,35
2019-03-22,2019,2018-11-05,137,1397,Tennessee,77,1159,Colgate,70,N,0,30,64,46.9,9,26,34.6,8,11,72.7,12,23,13,8,7,5,12,25,56,44.6,15,29,51.7,5,6,83.3,8,23,10,13,3,1,15,Round 1 (64 teams),35,31
2019-03-22,2019,2018-11-05,137,1403,Texas Tech,72,1297,N Kentucky,57,N,0,28,53,52.8,6,17,35.3,10,17,58.8,2,29,18,11,7,8,9,23,62,37.1,5,22,22.7,6,8,75.0,12,27,11,17,6,3,17,Round 1 (64 teams),31,39
2019-03-22,2019,2018-11-05,137,1414,UC Irvine,70,1243,Kansas St,64,N,0,22,50,44.0,9,23,39.1,17,19,89.5,8,25,10,14,9,1,13,22,59,37.3,8,27,29.6,12,15,80.0,13,21,10,13,5,1,18,Round 1 (64 teams),33,34
2019-03-22,2019,2018-11-05,137,1416,UCF,73,1433,VCU,58,N,0,28,57,49.1,9,14,64.3,8,11,72.7,10,32,12,15,6,6,14,19,61,31.1,6,26,23.1,14,17,82.4,13,21,6,12,8,3,16,Round 1 (64 teams),42,34
2019-03-22,2019,2018-11-05,137,1438,Virginia,71,1205,Gardner Webb,56,N,0,28,54,51.9,7,23,30.4,8,13,61.5,12,23,12,15,10,3,9,22,50,44.0,9,23,39.1,3,4,75.0,5,16,10,16,5,2,16,Round 1 (64 teams),35,21
2019-03-22,2019,2018-11-05,137,1439,Virginia Tech,66,1387,St Louis,52,N,0,20,48,41.7,4,10,40.0,22,27,81.5,5,24,10,11,9,0,14,19,52,36.5,4,23,17.4,10,16,62.5,11,25,6,18,6,4,23,Round 1 (64 teams),29,36
2019-03-22,2019,2018-11-05,137,1449,Washington,78,1429,Utah St,61,N,0,25,51,49.0,10,17,58.8,18,21,85.7,7,22,14,15,10,6,18,19,54,35.2,7,20,35.0,16,20,80.0,15,20,13,21,3,4,18,Round 1 (64 teams),29,35
2019-03-23,2019,2018-11-05,138,1120,Auburn,89,1242,Kansas,75,N,0,32,61,52.5,13,30,43.3,12,15,80.0,6,21,17,7,9,3,21,27,59,45.8,6,19,31.6,15,18,83.3,13,25,13,16,4,1,17,Round 2 (32 teams),27,38
2019-03-23,2019,2018-11-05,138,1199,Florida St,90,1293,Murray St,62,N,0,36,71,50.7,11,27,40.7,7,9,77.8,15,30,21,12,11,6,16,20,61,32.8,7,18,38.9,15,21,71.4,13,20,7,13,8,2,8,Round 2 (32 teams),45,33
2019-03-23,2019,2018-11-05,138,1211,Gonzaga,83,1124,Baylor,71,N,0,31,57,54.4,7,20,35.0,14,21,66.7,13,26,19,11,6,7,21,25,60,41.7,4,21,19.0,17,22,77.3,12,15,10,10,6,3,20,Round 2 (32 teams),39,27
2019-03-23,2019,2018-11-05,138,1246,Kentucky,62,1459,Wofford,56,N,0,21,52,40.4,3,13,23.1,17,20,85.0,11,25,9,9,7,1,13,21,56,37.5,8,27,29.6,6,9,66.7,9,21,10,9,3,2,17,Round 2 (32 teams),36,30
2019-03-23,2019,2018-11-05,138,1261,LSU,69,1268,Maryland,67,N,0,24,65,36.9,7,24,29.2,14,16,87.5,10,24,12,10,6,4,16,21,63,33.3,9,28,32.1,16,23,69.6,14,28,12,12,6,7,13,Round 2 (32 teams),34,42
2019-03-23,2019,2018-11-05,138,1276,Michigan,64,1196,Florida,49,N,0,24,57,42.1,7,21,33.3,9,12,75.0,11,31,13,10,5,3,10,19,55,34.5,9,26,34.6,2,2,100.0,5,24,11,9,5,0,13,Round 2 (32 teams),42,29
2019-03-23,2019,2018-11-05,138,1277,Michigan St,70,1278,Minnesota,50,N,0,28,49,57.1,6,15,40.0,8,11,72.7,11,34,16,22,4,3,18,18,59,30.5,2,22,9.1,12,14,85.7,7,12,7,6,10,1,13,Round 2 (32 teams),45,19
2019-03-23,2019,2018-11-05,138,1345,Purdue,87,1437,Villanova,61,N,0,29,54,53.7,16,30,53.3,13,16,81.2,12,30,19,12,3,2,13,20,58,34.5,11,38,28.9,10,11,90.9,9,15,7,10,7,0,15,Round 2 (32 teams),42,24
2019-03-24,2019,2018-11-05,139,1181,Duke,77,1416,UCF,76,N,0,30,67,44.8,10,25,40.0,7,12,58.3,13,23,15,8,8,3,18,26,54,48.1,9,18,50.0,15,20,75.0,7,27,16,11,5,5,16,Round 2 (32 teams),36,34
2019-03-24,2019,2018-11-05,139,1222,Houston,74,1326,Ohio St,59,N,0,26,56,46.4,5,19,26.3,17,25,68.0,9,28,10,6,12,2,20,19,49,38.8,10,29,34.5,11,16,68.8,6,25,12,14,4,0,20,Round 2 (32 teams),37,31
2019-03-24,2019,2018-11-05,139,1314,North Carolina,81,1449,Washington,59,N,0,32,63,50.8,9,21,42.9,8,10,80.0,15,33,18,15,5,1,13,23,60,38.3,9,29,31.0,4,10,40.0,8,16,8,12,7,6,10,Round 2 (32 teams),48,24
2019-03-24,2019,2018-11-05,139,1332,Oregon,73,1414,UC Irvine,54,N,0,27,59,45.8,13,25,52.0,6,8,75.0,13,18,14,7,7,8,15,20,51,39.2,5,18,27.8,9,13,69.2,13,21,6,15,2,3,12,Round 2 (32 teams),31,34
2019-03-24,2019,2018-11-05,139,1397,Tennessee,83,1234,Iowa,77,N,1,28,60,46.7,8,20,40.0,19,23,82.6,13,28,12,17,6,5,23,23,59,39.0,7,21,33.3,24,32,75.0,13,21,8,12,6,3,21,Round 2 (32 teams),41,34
2019-03-24,2019,2018-11-05,139,1403,Texas Tech,78,1138,Buffalo,58,N,0,27,56,48.2,5,16,31.2,19,25,76.0,15,30,11,14,8,3,18,19,52,36.5,9,27,33.3,11,22,50.0,13,19,11,16,7,1,22,Round 2 (32 teams),45,32
2019-03-24,2019,2018-11-05,139,1438,Virginia,63,1328,Oklahoma,51,N,0,27,56,48.2,7,24,29.2,2,5,40.0,8,28,10,6,6,6,11,19,52,36.5,8,22,36.4,5,6,83.3,6,23,9,7,3,1,10,Round 2 (32 teams),36,29
2019-03-24,2019,2018-11-05,139,1439,Virginia Tech,67,1251,Liberty,58,N,0,24,57,42.1,7,16,43.8,12,16,75.0,8,26,11,7,10,1,14,18,47,38.3,10,31,32.3,12,14,85.7,4,29,11,12,2,4,15,Round 2 (32 teams),34,33
2019-03-28,2019,2018-11-05,143,1211,Gonzaga,72,1199,Florida St,58,N,0,25,62,40.3,7,19,36.8,15,20,75.0,13,32,11,14,6,6,16,24,61,39.3,3,20,15.0,7,11,63.6,7,29,10,14,9,6,20,Sweet Sixteen,45,36
2019-03-28,2019,2018-11-05,143,1345,Purdue,99,1397,Tennessee,94,N,1,34,63,54.0,15,31,48.4,16,33,48.5,11,32,16,8,4,5,23,34,68,50.0,12,24,50.0,14,28,50.0,11,27,16,7,5,5,26,Sweet Sixteen,43,38
2019-03-28,2019,2018-11-05,143,1403,Texas Tech,63,1276,Michigan,44,N,0,24,55,43.6,6,19,31.6,9,10,90.0,6,25,12,8,8,4,17,16,49,32.7,1,19,5.3,11,17,64.7,9,26,9,14,5,2,13,Sweet Sixteen,31,35
2019-03-28,2019,2018-11-05,143,1438,Virginia,53,1332,Oregon,49,N,0,20,56,35.7,9,33,27.3,4,5,80.0,11,23,14,8,4,2,13,17,45,37.8,9,25,36.0,6,8,75.0,6,25,8,11,5,1,14,Sweet Sixteen,34,31
2019-03-29,2019,2018-11-05,144,1120,Auburn,97,1314,North Carolina,80,N,0,36,66,54.5,17,37,45.9,8,17,47.1,10,26,21,11,8,6,17,28,65,43.1,7,28,25.0,17,22,77.3,14,26,16,14,7,2,16,Sweet Sixteen,36,40
2019-03-29,2019,2018-11-05,144,1181,Duke,75,1439,Virginia Tech,73,N,0,31,56,55.4,6,20,30.0,7,10,70.0,8,22,22,11,6,6,15,25,62,40.3,9,26,34.6,14,18,77.8,17,19,19,11,4,3,15,Sweet Sixteen,30,36
2019-03-29,2019,2018-11-05,144,1246,Kentucky,62,1222,Houston,58,N,0,22,46,47.8,4,12,33.3,14,19,73.7,10,24,11,13,4,2,13,21,53,39.6,7,20,35.0,9,12,75.0,7,14,11,7,6,1,23,Sweet Sixteen,34,21
2019-03-29,2019,2018-11-05,144,1277,Michigan St,80,1261,LSU,63,N,0,31,66,47.0,13,32,40.6,5,8,62.5,15,26,22,7,4,6,10,24,61,39.3,6,21,28.6,9,14,64.3,14,20,8,9,4,0,10,Sweet Sixteen,41,34
2019-03-30,2019,2018-11-05,145,1403,Texas Tech,75,1211,Gonzaga,69,N,0,25,57,43.9,9,23,39.1,16,19,84.2,7,22,11,13,9,7,14,25,59,42.4,7,26,26.9,12,16,75.0,12,25,15,16,8,4,16,Elite Eight,29,37
2019-03-30,2019,2018-11-05,145,1438,Virginia,80,1345,Purdue,75,N,1,27,65,41.5,9,27,33.3,17,20,85.0,17,22,14,5,6,4,14,27,55,49.1,14,32,43.8,7,10,70.0,8,23,9,9,1,5,17,Elite Eight,39,31
2019-03-31,2019,2018-11-05,146,1120,Auburn,77,1246,Kentucky,71,N,1,26,65,40.0,7,23,30.4,18,24,75.0,12,25,8,9,10,7,21,27,61,44.3,5,21,23.8,12,21,57.1,11,30,14,14,5,5,19,Elite Eight,37,41
2019-03-31,2019,2018-11-05,146,1277,Michigan St,68,1181,Duke,67,N,0,30,70,42.9,6,19,31.6,2,6,33.3,11,20,18,7,11,3,11,26,57,45.6,7,21,33.3,8,13,61.5,13,29,14,17,4,9,9,Elite Eight,31,42
2019-04-06,2019,2018-11-05,152,1403,Texas Tech,61,1277,Michigan St,51,N,0,22,51,43.1,9,23,39.1,8,13,61.5,3,27,8,7,4,4,18,15,47,31.9,7,24,29.2,14,18,77.8,8,28,6,11,1,2,15,Final Four,30,36
2019-04-06,2019,2018-11-05,152,1438,Virginia,63,1120,Auburn,62,N,0,25,51,49.0,7,19,36.8,6,12,50.0,5,26,15,8,1,9,12,21,55,38.2,9,31,29.0,11,14,78.6,9,24,9,5,3,3,12,Final Four,31,33
2019-04-08,2019,2018-11-05,154,1438,Virginia,85,1403,Texas Tech,77,N,1,27,59,45.8,11,24,45.8,20,23,87.0,11,28,15,11,4,3,15,27,63,42.9,10,30,33.3,13,15,86.7,9,23,9,8,6,3,18,Championship,39,32
2021-03-18,2021,2020-11-02,136,1179,Drake,53,1455,Wichita St,52,N,0,20,53,37.7,7,19,36.8,6,10,60.0,5,27,13,11,4,5,16,19,56,33.9,3,18,16.7,11,22,50.0,10,23,7,8,7,7,13,Round 1 (64 teams),32,33
2021-03-18,2021,2020-11-02,136,1313,Norfolk St,54,1111,Appalachian St,53,N,0,20,58,34.5,7,18,38.9,7,9,77.8,5,24,10,9,10,4,14,16,62,25.8,6,36,16.7,15,16,93.8,12,30,7,12,5,10,8,Round 1 (64 teams),29,42
2021-03-18,2021,2020-11-02,136,1411,TX Southern,60,1291,Mt St Mary's,52,N,0,22,57,38.6,6,14,42.9,10,19,52.6,9,26,9,5,2,2,14,19,49,38.8,6,22,27.3,8,16,50.0,4,29,9,9,1,7,12,Round 1 (64 teams),35,33
2021-03-18,2021,2020-11-02,136,1417,UCLA,86,1277,Michigan St,80,N,1,31,67,46.3,9,18,50.0,15,20,75.0,11,18,13,8,2,3,15,29,61,47.5,6,18,33.3,16,18,88.9,10,21,16,11,2,6,19,Round 1 (64 teams),29,31
2021-03-19,2021,2020-11-02,137,1116,Arkansas,85,1159,Colgate,68,N,0,29,65,44.6,5,16,31.2,22,29,75.9,10,25,11,10,13,4,15,23,58,39.7,12,27,44.4,10,17,58.8,8,28,17,22,5,2,24,Round 1 (64 teams),35,36
2021-03-19,2021,2020-11-02,137,1124,Baylor,79,1216,Hartford,55,N,0,31,75,41.3,11,33,33.3,6,10,60.0,14,28,16,10,15,6,16,19,54,35.2,5,22,22.7,12,15,80.0,4,26,11,24,5,7,15,Round 1 (64 teams),42,30
2021-03-19,2021,2020-11-02,137,1196,Florida,75,1439,Virginia Tech,70,N,1,26,46,56.5,5,13,38.5,18,27,66.7,5,30,9,15,5,3,19,24,57,42.1,7,23,30.4,15,21,71.4,6,16,11,11,6,2,24,Round 1 (64 teams),35,22
2021-03-19,2021,2020-11-02,137,1222,Houston,87,1156,Cleveland St,56,N,0,29,61,47.5,7,25,28.0,22,29,75.9,15,19,12,9,7,7,17,17,44,38.6,6,15,40.0,16,23,69.6,5,14,8,14,6,4,25,Round 1 (64 teams),34,19
2021-03-19,2021,2020-11-02,137,1228,Illinois,78,1180,Drexel,49,N,0,36,63,57.1,2,7,28.6,4,8,50.0,5,33,19,5,5,3,11,19,62,30.6,7,20,35.0,4,4,100.0,6,23,10,9,2,3,10,Round 1 (64 teams),38,29
2021-03-19,2021,2020-11-02,137,1260,Loyola-Chicago,71,1210,Georgia Tech,60,N,0,25,53,47.2,11,27,40.7,10,15,66.7,12,17,18,9,5,0,9,27,47,57.4,3,10,30.0,3,5,60.0,1,15,10,12,6,5,19,Round 1 (64 teams),29,16
2021-03-19,2021,2020-11-02,137,1317,North Texas,78,1345,Purdue,69,N,1,28,59,47.5,9,21,42.9,13,15,86.7,6,22,14,5,4,3,18,25,69,36.2,9,30,30.0,10,14,71.4,18,19,13,11,2,6,18,Round 1 (64 teams),28,37
2021-03-19,2021,2020-11-02,137,1329,Oklahoma St,69,1251,Liberty,60,N,0,23,57,40.4,3,15,20.0,20,29,69.0,11,24,5,13,9,7,17,21,56,37.5,8,21,38.1,10,13,76.9,4,26,12,16,7,7,22,Round 1 (64 teams),35,30
2021-03-19,2021,2020-11-02,137,1331,Oral Roberts,75,1326,Ohio St,72,N,1,25,70,35.7,11,35,31.4,14,18,77.8,8,22,13,6,10,1,16,29,67,43.3,5,23,21.7,9,18,50.0,10,34,15,16,2,5,17,Round 1 (64 teams),30,44
2021-03-19,2021,2020-11-02,137,1333,Oregon St,70,1397,Tennessee,56,N,0,27,56,48.2,10,21,47.6,6,10,60.0,10,30,20,14,5,6,13,21,63,33.3,5,26,19.2,9,12,75.0,13,20,10,10,8,2,16,Round 1 (64 teams),40,33
2021-03-19,2021,2020-11-02,137,1353,Rutgers,60,1155,Clemson,56,N,0,23,58,39.7,8,30,26.7,6,9,66.7,12,24,11,13,6,5,13,21,59,35.6,6,19,31.6,8,9,88.9,8,18,14,10,6,3,13,Round 1 (64 teams),36,26
2021-03-19,2021,2020-11-02,137,1393,Syracuse,78,1361,San Diego St,62,N,0,26,47,55.3,15,27,55.6,11,13,84.6,4,24,14,12,0,8,15,24,67,35.8,11,40,27.5,3,7,42.9,12,18,16,4,6,1,14,Round 1 (64 teams),28,30
2021-03-19,2021,2020-11-02,137,1403,Texas Tech,65,1429,Utah St,53,N,0,26,62,41.9,7,18,38.9,6,8,75.0,6,20,15,7,8,3,14,22,50,44.0,4,19,21.1,5,10,50.0,8,26,13,22,3,9,13,Round 1 (64 teams),26,34
2021-03-19,2021,2020-11-02,137,1437,Villanova,73,1457,Winthrop,63,N,0,23,52,44.2,8,25,32.0,19,26,73.1,6,25,11,6,3,8,21,21,58,36.2,7,22,31.8,14,19,73.7,9,25,13,10,0,0,23,Round 1 (64 teams),31,34
2021-03-19,2021,2020-11-02,137,1452,West Virginia,84,1287,Morehead St,67,N,0,32,63,50.8,9,18,50.0,11,15,73.3,9,15,16,6,10,4,16,26,50,52.0,10,19,52.6,5,9,55.6,7,19,15,18,4,5,14,Round 1 (64 teams),24,26
2021-03-19,2021,2020-11-02,137,1458,Wisconsin,85,1314,North Carolina,62,N,0,31,61,50.8,13,27,48.1,10,12,83.3,7,27,15,6,5,8,11,25,65,38.5,5,13,38.5,7,10,70.0,10,20,10,10,2,5,14,Round 1 (64 teams),34,30
2021-03-20,2021,2020-11-02,138,1101,Abilene Chr,53,1400,Texas,52,N,0,20,67,29.9,3,18,16.7,10,12,83.3,13,17,9,9,11,0,15,18,40,45.0,7,20,35.0,9,11,81.8,5,25,15,22,6,9,16,Round 2 (32 teams),30,30
2021-03-20,2021,2020-11-02,138,1104,Alabama,68,1233,Iona,55,N,0,25,53,47.2,5,16,31.2,13,23,56.5,10,27,10,14,10,3,17,23,59,39.0,5,23,21.7,4,5,80.0,5,20,8,15,7,8,19,Round 2 (32 teams),37,25
2021-03-20,2021,2020-11-02,138,1160,Colorado,96,1207,Georgetown,73,N,0,34,56,60.7,16,25,64.0,12,14,85.7,1,25,27,11,3,3,17,23,58,39.7,8,24,33.3,19,26,73.1,6,19,12,12,5,4,16,Round 2 (32 teams),26,25
2021-03-20,2021,2020-11-02,138,1166,Creighton,63,1364,UC Santa Barbara,62,N,0,26,58,44.8,7,25,28.0,4,7,57.1,7,21,18,8,4,3,14,22,57,38.6,5,21,23.8,13,17,76.5,10,26,15,7,2,3,16,Round 2 (32 teams),28,36
2021-03-20,2021,2020-11-02,138,1199,Florida St,64,1422,UNC Greensboro,54,N,0,25,48,52.1,0,9,0.0,14,20,70.0,5,30,15,13,3,6,15,19,60,31.7,7,27,25.9,9,13,69.2,7,19,14,8,7,1,18,Round 2 (32 teams),35,26
2021-03-20,2021,2020-11-02,138,1211,Gonzaga,98,1313,Norfolk St,55,N,0,34,61,55.7,14,27,51.9,16,18,88.9,9,33,27,11,8,3,15,19,62,30.6,7,21,33.3,10,16,62.5,4,17,10,9,7,0,14,Round 2 (32 teams),42,21
2021-03-20,2021,2020-11-02,138,1234,Iowa,86,1213,Grand Canyon,74,N,0,29,54,53.7,10,22,45.5,18,24,75.0,9,23,17,6,4,6,15,30,70,42.9,7,26,26.9,7,11,63.6,14,15,19,6,4,4,20,Round 2 (32 teams),32,29
2021-03-20,2021,2020-11-02,138,1242,Kansas,93,1186,E Washington,84,N,0,34,71,47.9,12,30,40.0,13,16,81.2,9,23,20,5,7,3,16,29,58,50.0,10,26,38.5,16,18,88.9,3,26,18,12,2,4,17,Round 2 (32 teams),32,29
2021-03-20,2021,2020-11-02,138,1261,LSU,76,1382,St Bonaventure,61,N,0,25,62,40.3,8,25,32.0,18,22,81.8,13,32,11,7,2,5,18,21,63,33.3,3,20,15.0,16,20,80.0,9,20,10,3,3,5,17,Round 2 (32 teams),45,29
2021-03-20,2021,2020-11-02,138,1268,Maryland,63,1163,Connecticut,54,N,0,22,43,51.2,9,18,50.0,10,14,71.4,3,24,13,10,4,4,14,21,65,32.3,7,23,30.4,5,12,41.7,21,18,10,10,6,5,17,Round 2 (32 teams),27,39
2021-03-20,2021,2020-11-02,138,1276,Michigan,82,1411,TX Southern,66,N,0,26,54,48.1,9,26,34.6,21,26,80.8,9,24,19,14,4,4,21,23,64,35.9,1,12,8.3,19,22,86.4,10,13,7,10,8,2,20,Round 2 (32 teams),33,23
2021-03-20,2021,2020-11-02,138,1325,Ohio,62,1438,Virginia,58,N,0,21,50,42.0,7,23,30.4,13,14,92.9,5,30,12,9,1,2,9,21,60,35.0,8,31,25.8,8,10,80.0,5,23,10,3,5,7,13,Round 2 (32 teams),35,28
2021-03-20,2021,2020-11-02,138,1328,Oklahoma,72,1281,Missouri,68,N,0,23,55,41.8,7,15,46.7,19,24,79.2,6,23,14,6,5,4,16,22,58,37.9,11,27,40.7,13,16,81.2,7,26,15,8,5,4,18,Round 2 (32 teams),29,33
2021-03-20,2021,2020-11-02,138,1417,UCLA,73,1140,BYU,62,N,0,28,58,48.3,8,19,42.1,9,16,56.2,8,20,10,3,3,3,18,25,51,49.0,3,17,17.6,9,16,56.2,8,24,5,10,1,2,18,Round 2 (32 teams),28,32
